Artist Name,Track Name,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration,Time Signature
"Normani, Cardi B",Wild Side (feat. Cardi B),0.74,0.576,-6.744,0,0.146,0.0249,0.104,3.15e-06,110.095,3.49126667,4
Aidan Bissett,Communication,0.583,0.592,-7.021,1,0.0248,0.0216,0.145,6.23e-06,89.962,187263.0,4
Harry Styles,Sweet Creature,0.427,0.262,-8.541,1,0.0276,0.746,0.068,2.28e-06,104.085,3.74778333,4
Big Mama Thornton,Down Home Shake-Down,0.547,0.686,-4.395,1,0.0363,0.0529,0.517,8.2e-06,124.392,217160.0,4
Remi Wolf,Photo ID,0.822,0.66,-3.637,1,0.0819,0.111,0.143,8.020000000000001e-06,113.956,265263.0,4
Jason Aldean,Hicktown,0.697,0.877,-3.885,1,0.0348,0.00913,0.0726,7.68e-06,121.534,5.10045,4
Stash Konig,Somebody's Idiot,0.547,0.767,-5.786,1,0.0403,0.0086,0.273,5.95e-06,160.038,174000.0,4
Taylor McCall,The Devil Wants to Dance Again (OurVinyl Sessions),0.345,0.866,-8.221,1,0.0547,0.0827,0.0786,4.48e-06,152.295,320706.0,4
Architects,Doomsday - Piano Reprise,0.347,0.127,-14.761,0,0.053,0.921,0.0793,3.54e-06,164.922,245856.0,3
Radioclit,Divine Gosa - Switch Remix,0.982,0.641,-4.956,1,0.0553,0.000222,0.0563,8.66e-06,131.023,355413.0,3
Mogwai,Donuts,0.248,0.461,-10.009,0,0.0404,0.0339,0.114,3.72e-07,127.615,383920.0,4
Nicki Minaj,LLC,0.836,0.756,-5.441,0,0.124,0.0524,0.0606,8.030000000000001e-06,153.989,221853.0,4
MFnMelo,LL Cool J,0.728,0.591,-7.823,1,0.318,0.475,0.311,7.68e-06,173.794,179586.0,4
Deftones,My Own Summer (Shove It),0.443,0.781,-4.277,1,0.0377,1.33e-05,0.166,3.72e-06,71.841,214760.0,4
The Monkees,Me & Magdalena,0.738,0.43,-9.749,1,0.0295,0.377,0.0945,3.74e-06,114.992,3.56178333,4
Carl Weathersby,Hold On,0.408,0.63,-8.86,0,0.0571,0.125,0.0588,5.09e-06,143.154,264400.0,4
Lata Mangeshkar,Chocolate Lime Juice,0.701,0.626,-14.658,1,0.0385,0.478,0.258,8.48e-06,126.016,4.458883333,4
Blxckie,Ye x4,0.833,0.69,-5.394,0,0.381,0.331,0.189,5.92e-06,142.141,165452.0,4
Midtown,Become What You Hate,0.339,0.979,-1.899,1,0.0607,0.00737,0.0643,5.8099999999999994e-06,192.68,169507.0,4
Sorry Ghost,Like a Thief,0.41,0.988,-3.097,1,0.138,0.0032,0.17,7.42e-06,163.998,183355.0,4
Ugly Kid Joe,Cats In The Cradle,0.511,0.517,-9.653,1,0.0328,0.13,0.074,4.33e-06,75.67,241893.0,4
Blxst,Overrated,0.842,0.545,-5.993,1,0.172,0.625,0.103,4.66e-06,97.897,146939.0,4
Stove God Cooks,Dope,0.515,0.428,-11.498,0,0.494,0.154,0.18,1.37e-06,166.502,165322.0,4
Young the Giant,Something to Believe In,0.623,0.886,-3.044,1,0.0404,0.0245,0.247,7.09e-06,92.021,228467.0,4
Portugal. The Man,Feel It Still,0.801,0.795,-5.115,0,0.0504,0.0417,0.0717,7.54e-06,79.028,163253.0,4
The Smiths,How Soon Is Now? - 2011 Remaster,0.398,0.93,-6.76,1,0.0615,0.000854,0.0874,7.25e-06,190.818,408173.0,4
The Dark Element,The Pallbearer Walks Alone,0.505,0.924,-8.062,1,0.0589,5.6e-05,0.339,3.21e-06,102.003,339947.0,4
Lucy Dacus,Night Shift,0.48,0.311,-7.887,1,0.0258,0.313,0.113,1.62e-06,86.15,391829.0,4
Anna Zak,Hola Mamacita,0.696,0.698,-6.908,0,0.0439,0.305,0.112,5.6299999999999995e-06,119.993,176241.0,4
Rammstein,ROSENROT,0.591,0.629,-5.584,1,0.0273,0.00144,0.0705,1.83e-06,114.072,234707.0,4
Alpine Universe,The Empire of Winds,0.607,0.755,-6.649,1,0.0343,0.0204,0.323,4.27e-06,84.988,184235.0,4
C. Tangana,Te Olvidaste,0.795,0.361,-10.701,0,0.227,0.625,0.114,3.46e-06,88.036,187520.0,4
My Dying Bride,A Secret Kiss,0.335,0.829,-5.657,0,0.0398,5.31e-06,0.108,3.99e-06,160.061,382154.0,4
Jack Harlow,Already Best Friends (feat. Chris Brown),0.873,0.575,-7.284,0,0.0702,0.0891,0.108,8.72e-06,103.005,197031.0,4
Alan Jackson,It Must Be Love,0.816,0.669,-7.925,1,0.0295,0.284,0.0563,9.669999999999999e-06,112.132,2.86355,4
bbno$,my oh my,0.704,0.657,-9.431,0,0.0934,0.00873,0.297,5.27e-06,107.931,155556.0,4
Marina Maximilian,Russian Canon,0.352,0.624,-8.161,0,0.0321,0.0853,0.0897,1.75e-06,114.941,238002.0,3
Just Mustard,Deaf,0.442,0.748,-6.889,1,0.0349,0.0615,0.306,4.96e-06,97.106,312400.0,4
Jaime Wyatt,Sweet Mess,0.51,0.242,-7.03,1,0.0288,0.546,0.0751,1.7399999999999999e-06,115.935,345001.0,4
Ghum,Saturn,0.343,0.701,-5.365,1,0.0297,0.00225,0.115,4.16e-06,91.601,232485.0,4
The Night Flight Orchestra,White Jeans,0.514,0.823,-5.336,1,0.0425,0.000273,0.337,4.56e-06,153.035,251507.0,4
One Hope,the overthinker,0.663,0.351,-12.064,0,0.39,0.406,0.147,4.77e-06,118.505,196250.0,4
Barış Manço,Gönül Dağı,0.516,0.261,-21.941,1,0.0402,0.21,0.0868,7.34e-06,78.294,258264.0,4
Onslaught,Metal Forces (Remastered),0.175,0.943,-2.502,1,0.055,2.63e-06,0.0798,3.32e-06,107.422,396813.0,4
Journey,Don't Stop Believin',0.5,0.748,-9.072,1,0.0363,0.127,0.447,5.14e-06,118.852,4.18311667,4
Vintage Blues,Blues de un Mal Día,0.345,0.638,-9.083,0,0.0345,0.0346,0.102,2.11e-06,135.98,461480.0,3
"Florida Georgia Line, Tim McGraw",May We All,0.514,0.918,-4.306,1,0.0365,0.0409,0.342,6.4e-06,150.033,3.76955,4
Washed Out,Feel It All Around,0.34,0.737,-4.681,1,0.0582,0.000105,0.0699,4.99e-06,172.022,192080.0,4
Kishore Kumar,Aanewala Pal Janewala Hai,0.473,0.575,-7.958,1,0.0295,0.755,0.179,5.93e-06,107.176,4.656433333,4
Grandaddy,The Crystal Lake - Piano Version,0.434,0.185,-12.724,1,0.0286,0.87,0.112,8.82e-07,88.612,351187.0,4
Backstreet Boys,Something That I Already Know,0.368,0.763,-4.208,1,0.0351,0.0596,0.191,3.4100000000000004e-06,159.859,3.498883333,4
King Princess,1950,0.6,0.535,-7.043,1,0.107,0.648,0.162,2.69e-06,71.912,225133.0,4
Thunderpussy,Speed Queen,0.414,0.955,-5.277,1,0.0819,0.000441,0.326,6.87e-06,157.805,248360.0,4
Noga Erez,NO news on TV,0.766,0.605,-7.932,1,0.21,0.174,0.0555,9.57e-06,77.447,185884.0,4
Nightstalker,Dead Rock Commandos,0.436,0.862,-6.353,0,0.0455,0.000625,0.148,2.5400000000000002e-06,92.995,196867.0,4
Deftones,Genesis,0.18,0.861,-3.935,0,0.0727,2.56e-05,0.644,1.01e-06,128.165,317281.0,4
Connie Constance,Electric Girl,0.504,0.812,-6.306,1,0.0777,0.14,0.501,4e-06,159.911,171036.0,3
Feeder,High,0.499,0.794,-5.628,1,0.0374,0.0359,0.0794,1.85e-06,80.175,273280.0,4
Charlie Houston,19,0.878,0.299,-8.783,0,0.151,0.832,0.0896,6.1e-06,126.059,184762.0,4
Fear Factory,Edgecrusher,0.654,0.794,-5.393,1,0.074,0.000203,0.208,5.85e-06,122.051,221400.0,4
Darkher,Moths,0.18,0.364,-8.256,0,0.0291,0.464,0.104,3.7600000000000003e-07,80.163,309920.0,4
Black Pistol Fire,Well Wasted,0.527,0.799,-6.236,0,0.045,0.03,0.203,3.79e-06,147.021,205973.0,4
Boy & Bear,Telescope,0.532,0.925,-5.289,1,0.0761,0.164,0.103,6.2e-06,92.987,203920.0,4
"Asha Bhosle, Kishore Kumar",Lekar Hum Diwana Dil,0.39,0.636,-10.941,1,0.0658,0.718,0.555,6.22e-06,99.107,5.952,4
Jex Opolis,Gem,0.731,0.905,-6.459,1,0.0414,0.019,0.203,6.4100000000000005e-06,127.996,328033.0,4
Red Sovine,Teddy Bear,0.592,0.541,-10.53,1,0.332,0.783,0.0706,7.01e-06,109.625,4.998883333,3
shame,One Rizla,0.425,0.889,-4.53,0,0.0419,0.000116,0.0812,5.829999999999999e-06,131.949,214578.0,4
Covet,nero,0.255,0.848,-4.553,0,0.0343,0.0159,0.0997,5.54e-06,156.959,397800.0,4
Ian Dury,Sex & Drugs & Rock & Roll,0.833,0.716,-11.265,1,0.04,0.533,0.058,9e-06,104.8,186627.0,4
Matt Andersen,Something To Lose,0.363,0.38,-7.778,1,0.0348,0.65,0.0859,2.65e-06,178.518,288360.0,3
Saigenji,Ajisai,0.468,0.166,-15.521,1,0.0493,0.976,0.108,2.24e-06,129.935,2.899283333,3
Hurts,Wonderful Life,0.696,0.836,-7.231,0,0.0584,0.167,0.184,4.14e-06,120.022,254133.0,4
WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,0.39,0.83,-5.201,0,0.0563,0.0021,0.156,1.91e-06,90.021,168030.0,4
Naushad,"Ram Aur Shyam Theme, Pt. 3 - Instrumental",0.407,0.34,-16.221,0,0.0383,0.815,0.0961,7.28e-06,112.304,2.177783333,4
Rayland Baxter,Olivia,0.629,0.551,-9.44,1,0.0321,0.685,0.0889,6.979999999999999e-06,81.995,3.89488333,4
Kasabian,Underdog,0.526,0.895,-5.407,0,0.0543,0.0603,0.582,6.55e-06,101.016,277467.0,4
Gonzalez,Dusted,0.242,0.948,-6.003,1,0.066,4.8e-05,0.215,6.01e-06,147.049,235013.0,4
"Mohammed Rafi, Asha Bhosle",Main Sharabi Nahin,0.331,0.747,-7.622,1,0.1,0.758,0.0617,8.020000000000001e-06,140.927,5.189666667,3
Fleetwood Mac,Gold Dust Woman - 2004 Remaster,0.666,0.608,-9.335,1,0.0319,0.281,0.466,6.740000000000001e-06,123.18,295627.0,4
Dave Fields,Pocket Full of Dust (Live),0.257,0.669,-9.029,1,0.103,0.197,0.616,3.9300000000000005e-06,183.927,497133.0,3
STACEY,The Songwriter,0.415,0.362,-8.288,0,0.029,0.723,0.103,2.3699999999999998e-06,96.624,227830.0,4
Deftones,Change (In the House of Flies) - Acoustic; 2005 Remaster,0.463,0.82,-5.015,0,0.0344,0.0574,0.133,3.69e-06,134.931,316293.0,4
Sir Spyro,Farda,0.484,0.659,-6.465,1,0.193,0.0467,0.0646,3.79e-06,174.619,206306.0,5
Altin Gün,Yüce Dag Basinda,0.823,0.569,-9.301,0,0.0498,0.0571,0.0938,8.31e-06,111.974,258316.0,4
Middle Kids,R U 4 Me?,0.576,0.801,-5.387,1,0.0316,0.0963,0.435,4.1199999999999995e-06,115.011,169560.0,4
Stan Webb,Poor Boy,0.453,0.795,-8.417,1,0.285,0.0217,0.0997,3.75e-06,168.951,309440.0,4
Slothrust,Double Down,0.518,0.748,-3.856,0,0.0851,0.0343,0.086,6.64e-06,150.024,190947.0,4
Tommy B,Syernide X Tommy,0.642,0.818,-6.791,0,0.392,0.0454,0.0533,6.45e-06,138.636,197143.0,4
Excision,Unbound,0.429,0.943,-1.323,1,0.0669,0.00223,0.123,1.54e-06,149.884,227167.0,4
Big Jesus,Lock & Key,0.388,0.826,-3.803,1,0.0439,2.65e-05,0.126,3.56e-06,82.013,236676.0,4
Animals As Leaders,Tempting Time,0.248,0.931,-5.143,0,0.0642,2.42e-05,0.168,1.24e-06,110.047,323936.0,3
Salem,DRACULADS,0.357,0.94,-2.74,0,0.158,0.00323,0.206,4.44e-06,174.978,137143.0,3
Yeah Yeah Yeahs,Heads Will Roll,0.562,0.903,-4.46,0,0.0296,0.000187,0.298,7.91e-06,132.009,221000.0,4
American Football,Never Meant,0.436,0.819,-6.71,1,0.036,0.0171,0.117,4.05e-06,144.26,268333.0,4
Avenged Sevenfold,Afterlife,0.487,0.949,-4.217,0,0.0798,0.000429,0.231,4.06e-06,110.02,352427.0,4
OOMPH!,Augen auf!,0.7,0.937,-3.413,0,0.0357,0.000215,0.077,6.28e-06,129.985,200573.0,4
phem,congratulations,0.457,0.764,-6.419,0,0.193,0.0258,0.0721,6.1e-06,129.514,132371.0,5
Charlie Cunningham,You Sigh,0.629,0.451,-9.974,1,0.0284,0.852,0.141,6.810000000000001e-06,90.965,178827.0,4
Strapping Young Lad,Detox,0.117,0.983,-5.728,1,0.2,2.91e-06,0.36,1.02e-06,164.227,337000.0,4
Manchester Orchestra,Bed Head,0.513,0.97,-6.051,0,0.133,5.75e-05,0.515,2.14e-06,122.057,244493.0,4
The Oak Ridge Boys,Elvira,0.825,0.285,-17.491,1,0.0326,0.188,0.0539,8.6e-06,126.946,3.76045,4
Mimi Webb,Reasons,0.403,0.539,-9.997,1,0.339,0.509,0.103,1.01e-06,178.24,162062.0,4
Stephen Malkmus,Xian Man,0.628,0.722,-4.396,1,0.0269,0.0357,0.307,7.21e-06,118.808,246907.0,4
Mut4y,Bad,0.726,0.791,-7.046,0,0.07,0.0384,0.127,4.44e-06,95.971,200000.0,4
Black Sabbath,Iron Man - 2012 - Remaster,0.336,0.792,-10.875,1,0.084,0.00351,0.0437,4.27e-06,155.587,5.92173333,4
Conway the Machine,200 Pies (feat. 2 Chainz),0.598,0.431,-12.261,1,0.358,0.701,0.165,5.04e-06,74.093,265384.0,4
Edwin McCain,T.C.B. or T.Y.A.,0.74,0.958,-2.236,1,0.154,0.251,0.213,8.3e-06,104.069,218507.0,4
Lady Gaga,Shallow - Radio Edit,0.575,0.33,-6.557,1,0.031,0.416,0.0872,2.77e-06,95.801,217213.0,4
Justice,D.A.N.C.E.,0.613,0.962,-5.07,0,0.278,0.034,0.824,4.96e-06,113.015,242267.0,4
The Japanese House,Chewing Cotton Wool,0.348,0.17,-11.43,1,0.0328,0.835,0.0969,1.4299999999999999e-06,151.191,209344.0,4
The Polar Boys,Let Go,0.581,0.833,-6.509,1,0.0547,0.114,0.0748,5.570000000000001e-06,170.039,207238.0,4
Nothgard,Lightcrawler,0.506,0.991,-6.999,1,0.108,1.91e-05,0.29,9.070000000000001e-07,119.991,268011.0,4
Halestorm,I Miss the Misery,0.469,0.969,-2.219,1,0.0589,0.009,0.346,4.76e-06,164.042,183507.0,4
The Who,Getting In Tune,0.369,0.759,-8.304,1,0.0602,0.124,0.108,5.55e-06,139.65,288453.0,4
"Brandi Carlile, Sam Smith",Party of One (feat. Sam Smith),0.354,0.206,-11.799,1,0.0365,0.779,0.0959,2.02e-06,139.056,4.32598333,4
Intelligency,August,0.835,0.559,-9.852,0,0.0323,0.314,0.352,5.09e-06,125.023,179520.0,4
JID,Skegee,0.389,0.613,-8.289,1,0.399,0.283,0.12,4.49e-06,70.178,186168.0,3
New Model Army,Young Gifted and Skint,0.538,0.741,-10.521,0,0.0304,0.000316,0.158,9.3e-06,109.318,189467.0,4
KISS,Heaven's On Fire,0.632,0.91,-4.727,1,0.0752,0.00115,0.338,7.3899999999999995e-06,124.301,200853.0,4
Chet Faker,Low,0.651,0.533,-8.726,1,0.0592,0.131,0.158,5.729999999999999e-06,79.538,274424.0,4
King Gizzard & The Lizard Wizard,Work This Time,0.529,0.491,-6.249,0,0.193,0.154,0.136,5.4e-06,113.996,276893.0,1
Swearin',Grow into a Ghost,0.326,0.897,-6.622,0,0.0793,0.0093,0.115,4.0100000000000006e-06,164.741,191493.0,4
Talk to the Lord,Natalie Bergman,0.753,0.48,-8.433,0,0.0435,0.933,0.287,3.58e-06,136.798,3.450966667,4
Ella Fitzgerald,Smooth Sailing,0.564,0.465,-6.656,1,0.0475,0.806,0.0868,5.4400000000000004e-06,118.713,186027.0,4
girlhouse,knuckle tattoo,0.502,0.912,-5.603,1,0.0338,0.13,0.0717,2.04e-06,139.875,212571.0,4
The Butler Twins,I Ain't Got Nobody To Tell My Troubles To,0.464,0.941,-3.885,1,0.036,0.488,0.879,7.82e-06,138.645,431040.0,4
Horace Silver,The Sophisticated Hippie - Easy Mo Bee Remix,0.719,0.805,-9.966,0,0.0452,0.0311,0.0645,5.580000000000001e-06,108.954,413560.0,4
Foreign Air,Wake Me Up,0.229,0.915,-4.939,0,0.0762,0.0103,0.104,3.05e-06,177.989,222760.0,3
First Aid Kit,Ghost Town,0.346,0.177,-8.527,1,0.0324,0.797,0.0791,7.12e-07,125.358,287360.0,4
Reuben,Freddy Kreuger,0.485,0.937,-5.088,0,0.0807,4.4e-05,0.127,5.31e-06,146.157,148827.0,4
Franz Ferdinand,Evil Eye,0.702,0.815,-3.289,0,0.0296,0.0148,0.0486,8.19e-06,110.968,167253.0,4
Griff,Black Hole,0.878,0.64,-5.641,1,0.0591,0.142,0.0981,6.5800000000000005e-06,124.069,200524.0,4
Kartikeya Vashist,The Winds of Bihu,0.605,0.574,-12.217,1,0.0588,0.744,0.213,1.7599999999999999e-06,89.941,230000.0,3
Eli Young Band,Crazy Girl,0.366,0.651,-3.842,1,0.031,0.000415,0.271,2.57e-06,151.343,3.345116667,3
Slayer,Angel Of Death,0.326,0.995,-4.38,1,0.147,9.41e-05,0.145,9.2e-07,105.459,291773.0,4
Nothing,Blue Line Baby,0.248,0.687,-6.233,1,0.0393,0.00224,0.0639,1.7e-06,164.622,270853.0,4
Jason Isbell,If It Takes a Lifetime,0.556,0.504,-11.513,1,0.0293,0.0427,0.0582,6.16e-06,84.421,220587.0,4
False Heads,Fall Around,0.525,0.93,-4.657,1,0.0525,0.000841,0.231,5.97e-06,128.895,207190.0,4
"Westlife, Diana Ross",When You Tell Me That You Love Me,0.532,0.553,-5.923,1,0.0301,0.293,0.3,1.04e-06,74.919,3.937333333,4
HXLLYWOOD,Sneaky Link,0.861,0.644,-7.79,1,0.513,0.0953,0.284,7.65e-06,76.915,115392.0,4
Munkey Junkey,Oo Aa Na,0.667,0.36,-14.727,1,0.101,0.639,0.802,7.81e-06,143.897,180000.0,4
Celldweller,Into The Void - Single Edit,0.434,0.952,-4.946,1,0.117,3.23e-05,0.173,5.729999999999999e-06,194.027,210928.0,4
The Dead Daisies,Like No Other 2021,0.491,0.961,-5.361,1,0.259,9.58e-05,0.335,5e-06,102.022,209937.0,4
House Of Pain,Jump Around,0.854,0.71,-6.32,0,0.0793,0.0113,0.166,8.18e-06,106.894,214947.0,4
Eric Bibb,Delta Getaway,0.778,0.281,-12.993,1,0.0491,0.874,0.106,7.81e-06,99.304,158067.0,4
Mika Sade,Humor,0.571,0.631,-6.36,0,0.326,0.817,0.0858,5.87e-06,169.829,193549.0,4
Grace Mitchell,MANGO,0.765,0.779,-7.099,1,0.0317,0.211,0.122,6.69e-06,125.012,185390.0,4
Mahavishnu Orchestra,Be Happy,0.253,0.978,-8.088,1,0.105,0.0261,0.353,2.3e-06,98.203,212560.0,5
Upside Down,Watchhouse,0.42,0.451,-9.217,0,0.0271,0.529,0.144,3.31e-06,71.996,4.14435,4
Far Caspian,Warning Sign - Alt Version,0.493,0.247,-14.955,0,0.0323,0.98,0.0995,1.73e-06,155.778,179670.0,4
The Parlor Mob,Everything You're Breathing For,0.557,0.815,-5.402,1,0.0328,0.000969,0.0932,4.45e-06,88.929,226853.0,4
Tōth,Turnaround (Cocaine Song),0.502,0.526,-7.78,1,0.0666,0.735,0.294,4.6400000000000005e-06,179.69,203498.0,4
Green Day,Dreaming,0.356,0.842,-6.734,1,0.0531,0.00104,0.0704,5.53e-06,161.03,187405.0,4
"Manna Dey, Lata Mangeshkar",Yeh Raat Bheegi Bheegi,0.264,0.436,-11.04,0,0.035,0.89,0.582,5.07e-06,172.3,4.493783333,4
Andromida,Dystopia Foretold,0.527,0.936,-4.196,1,0.0444,2.79e-06,0.132,5.27e-06,133.005,243722.0,4
Born Ruffians,Checkin' Out,0.475,0.518,-9.665,1,0.0639,0.000946,0.0907,5.13e-06,104.0,157000.0,4
Diles que no me maten,Pachuca,0.135,0.471,-10.661,1,0.0315,0.477,0.0866,3.9399999999999995e-07,164.494,447270.0,4
Slash,Anastasia,0.449,0.936,-5.447,1,0.0445,0.000595,0.118,4.37e-06,100.487,367280.0,4
w. baer,I Was Wrong,0.342,0.805,-3.463,0,0.0418,0.0381,0.162,1.65e-06,121.587,204590.0,4
millennium parade,Fly with me,0.556,0.82,-5.43,1,0.0435,0.00177,0.305,3.6499999999999998e-06,89.952,277467.0,4
Kenny Loggins,Footloose,0.564,0.911,-5.39,1,0.0536,0.159,0.118,5.819999999999999e-06,173.938,226293.0,4
Pattern-Seeking Animals,Raining Hard in Heaven,0.34,0.597,-7.224,1,0.0317,0.0157,0.114,2.29e-06,114.1,511088.0,4
Tim Schou,If I'm Being Honest,0.563,0.428,-7.645,1,0.0397,0.616,0.11,1.99e-06,74.881,231924.0,4
Charli XCX,Blame It on Your Love (feat. Lizzo),0.716,0.757,-2.666,1,0.0487,0.0249,0.286,5.580000000000001e-06,100.007,191114.0,4
Oceans,Break My Fall,0.404,0.751,-5.153,0,0.0364,0.00203,0.234,1.83e-06,160.001,236855.0,4
"Joe Walsh, Amjad Ali Khan",Hope (We Shall Overcome),0.362,0.724,-7.532,1,0.0375,0.164,0.103,4.5e-06,98.105,5.144866667,4
The Spencer Davis Group,Sittin' And Thinkin' - Mono Version,0.371,0.891,-6.587,1,0.14,0.209,0.321,4.84e-06,106.2,177307.0,3
The Sounds,No One Sleeps When I’m Awake,0.527,0.851,-4.117,1,0.0438,0.00156,0.147,5.19e-06,131.968,264307.0,4
Momma,Biohazard,0.565,0.769,-7.863,0,0.0594,0.0135,0.171,4.6400000000000005e-06,124.069,145920.0,4
Lenny Kravitz,I Belong To You,0.687,0.68,-7.726,0,0.0489,0.000489,0.0724,6.740000000000001e-06,87.314,257733.0,4
FEWS,More Than Ever,0.379,0.966,-2.59,0,0.169,7.67e-05,0.357,4.78e-06,166.153,199863.0,4
Leon Bridges,Beyond,0.581,0.687,-5.4,1,0.105,0.229,0.109,1.87e-06,76.014,4.01,4
Strawberry Station,Looking for Loving,0.698,0.839,-8.16,1,0.0361,0.0041,0.0833,6.5000000000000004e-06,128.023,204399.0,4
Calvin Harris,One Kiss (with Dua Lipa),0.791,0.862,-3.24,0,0.11,0.037,0.0814,5.92e-06,123.994,214847.0,4
Iron & Wine,Time After Time,0.628,0.248,-13.304,1,0.032,0.814,0.111,6.46e-06,125.298,2.83695,4
Marcy Playground,Sex & Candy,0.67,0.558,-9.159,1,0.0251,0.238,0.106,6.3e-06,80.511,173493.0,4
Faces,Ooh La La - 2015 Remaster,0.603,0.494,-10.27,1,0.0301,0.428,0.0894,7.29e-06,147.814,214960.0,4
Jesse Malin,Strangers & Thieves,0.381,0.952,-4.311,1,0.0611,0.021,0.027,6.53e-06,145.972,196173.0,4
Gang Starr,Work,0.787,0.832,-4.671,1,0.301,0.0347,0.0593,8.14e-06,92.606,177667.0,4
Koralle,Laid Back,0.73,0.439,-8.672,0,0.361,0.325,0.0947,1.4499999999999999e-06,86.825,199640.0,4
Ishi,Not My Girl - Yuksek Remix,0.731,0.763,-7.665,0,0.0397,0.0481,0.0737,5.510000000000001e-06,99.015,233333.0,4
Radiohead,Karma Police,0.36,0.501,-9.129,1,0.0258,0.0638,0.172,3.24e-06,74.807,264067.0,4
A Perfect Circle,The Doomed,0.367,0.903,-5.956,0,0.175,0.0477,0.235,2.39e-06,106.329,281781.0,3
Freddie Spruell,Mr Freddie's Kokomo Blues,0.749,0.383,-9.351,1,0.164,0.989,0.286,7.2199999999999995e-06,100.449,186640.0,4
Mukesh,Kehta Hai Joker Sara Zamana,0.384,0.81,-11.082,0,0.083,0.638,0.304,3.11e-06,113.606,5.469783333,4
Editors,An End Has A Start,0.349,0.923,-2.432,0,0.0539,1.95e-05,0.336,5.3500000000000004e-06,149.904,225533.0,4
Janus Rasmussen,Neyð,0.726,0.606,-12.49,0,0.0477,0.665,0.0916,4.67e-07,120.014,274125.0,4
Panic! At The Disco,I Write Sins Not Tragedies,0.566,0.815,-4.481,0,0.14,0.0737,0.12,6.72e-06,169.961,185587.0,4
Shinedown,GET UP,0.552,0.935,-4.096,1,0.0623,0.0174,0.116,3.8e-06,74.954,245787.0,4
Nirvana,Heart-Shaped Box,0.256,0.641,-10.283,1,0.0552,0.199,0.0853,3.82e-06,203.006,281160.0,4
Margaret Walker,We Have Been Believers,0.619,0.0948,-23.295,0,0.723,0.653,0.374,3.06e-06,79.57,210160.0,3
Masked Wolf,Astronaut In The Ocean (Remix) - feat. G-Eazy & DDG,0.788,0.642,-7.35,1,0.149,0.0981,0.158,5.12e-06,150.031,195750.0,4
Green Carnation,The World Without a View,0.454,0.865,-7.9,1,0.0425,0.00252,0.122,2.57e-06,135.983,573989.0,3
K. S. Harisankar,Mukthi,0.507,0.75,-8.351,0,0.0446,0.0866,0.0943,4.87e-06,127.939,3.28125,4
The Teskey Brothers,Hold Me,0.579,0.456,-7.284,1,0.514,0.358,0.0922,5.69e-06,71.022,187973.0,4
WARGASM (UK),Your Patron Saints,0.46,0.906,-8.201,1,0.15,2.99e-05,0.17,5.659999999999999e-06,161.055,204160.0,4
Orions Belte,Joe Frazier,0.432,0.63,-9.511,0,0.0384,0.0663,0.223,5.69e-06,133.77,338613.0,4
Bailey Rushlow,Senorita - Acoustic,0.761,0.237,-9.12,1,0.0353,0.664,0.155,8.46e-06,114.102,199056.0,4
Everlit,Welcome to the Show,0.624,0.972,-2.059,1,0.044,0.00103,0.229,6.61e-06,101.951,179623.0,4
The Gathering,Shortest Day,0.526,0.679,-7.353,0,0.0318,0.000658,0.816,2.9499999999999997e-06,112.481,252053.0,4
Sam Fischer,Simple,0.61,0.456,-8.659,1,0.0968,0.407,0.138,5.76e-06,72.089,182180.0,4
John Hiatt,I’m In Asheville,0.41,0.27,-12.946,1,0.0336,0.867,0.0989,3.56e-06,78.266,206887.0,4
Delain,Burning Bridges,0.373,0.948,-5.94,0,0.107,2.43e-05,0.126,1.95e-06,159.996,256040.0,4
KALEO,Skinny,0.484,0.741,-5.298,1,0.0411,0.0228,0.31,1.37e-06,85.076,222317.0,4
Kishore Kumar,O Saathi Re - Male Vocals,0.285,0.725,-3.717,1,0.033,0.716,0.217,4.65e-06,101.473,4.495283333,4
Eyedress,Jealous,0.474,0.91,-10.431,0,0.0462,0.00498,0.476,7.45e-06,93.01,122339.0,4
Barbara Mandrell,(If Loving You Is Wrong) I Don't Want To Be Right,0.621,0.536,-10.935,0,0.0349,0.0341,0.142,7.2e-06,74.256,3.08355,4
Dani Wilde,Falling,0.441,0.503,-5.706,1,0.0325,0.481,0.085,3.85e-06,134.134,303600.0,3
Amnesia Scanner,AS Too Wrong,0.568,0.815,-5.798,1,0.0528,0.00555,0.354,1.34e-06,102.023,254500.0,4
Behemoth,Ov Fire and the Void,0.471,0.973,-4.35,1,0.0806,2.29e-05,0.0243,1.52e-06,130.034,267320.0,4
Gera MX,Botella Tras Botella,0.727,0.546,-4.572,1,0.0437,0.656,0.122,6.899999999999999e-06,106.891,197333.0,4
Poolside,Shakedown Street,0.777,0.754,-7.39,1,0.0323,0.684,0.163,6.25e-06,102.389,256147.0,4
Frank Carter & The Rattlesnakes,My Town (feat. Joe Talbot),0.591,0.947,-3.259,1,0.0838,0.065,0.23,5.420000000000001e-06,177.064,164485.0,4
"Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",0.285,0.238,-9.623,0,0.0375,0.663,0.0793,2.13e-06,179.918,5.677866667,4
